94.1252891,9.41252891,0.941252891
258.0937431,62.6275585,2.177690016
24.3659015,2.276706659,0.64690643
2.990879712,2.035889092,2.279438275
252.7008932,2.230090078,0.029908797
82.11803503,6.607544618,2.443835377
127.6154962,7.450029795,0.904353906
209.8860788,49.15570004,3.046943475
280.0406167,2.01357696,0.881159248
2.115253759,1.640019517,2.405539427
67.96138983,1.715536016,0.745002979
5.806523604,1.82803639,2.720633241
0.501744679,0.160655679,0.32073739
4.260930382,8.871334003,0.00132436
59.08107808,0.128234181,0.79764071
70.53074734,6.365012406,0.438137284
69.97317725,47.44138796,1.372879475
69.79206252,2.269814048,0.127956603
164.6755295,1.863002726,0.762210817
325.3558497,12.88993663,0.005017447
2.072862363,3.071315153,0.042609304
21.45403237,6.506451902,0.177336236
204.2847003,43.25116552,0.8871334
262.3175949,1.945660748,0.012823418
1.883168092,10.60895036,0.636501241
68.0500632,14.09427429,2.026167887
25.69900959,43.60457148,0.646496062
1.559620098,1.681562856,1.78069118
182.7152498,2.309351878,42.54065193
21.40603962,2.016235993,1.739595574
118.8096772,2.036777821,2.2287442
2.016235993,1.97706916,2.083138981
352.2572663,1.982651136,1.973585855
88.6046855,58.08245414,1.843020219
58.755567,2.100895173,2.070043658
61.16933049,2.250643592,2.017845361
135.6657121,2.073041022,1.988227134
71.31532095,1.702475753,1.685587192
1.88770672,1.798978807,2.382914969
20.25875894,1.85194033,2.201815511
187.9270736,1.972210255,1.781616679
139.9721458,2.080561804,2.143206012
279.7788993,1.739595574,2.00607715
1.82497026,2.030960506,1.854172573
1.972210255,2.2287442,40.14542497
1.914563551,2.086455457,1.895095584
14.45031631,2.083138981,1.948938341
119.9422063,43.69229211,1.865599476
0.635630946,2.027724959,1.998567293
85.42689382,2.204174849,2.295125543
