752055171,not_avail,,45.484963,-122.440431,"http://maps.google.com/maps?cbll=45.484963,-122.440431&layer=c",1.559620098
752055172,not_avail,,45.497506,-122.546122,"http://maps.google.com/maps?cbll=45.497506,-122.546122&layer=c",147.5733858
752055173,yes,yes,45.505646,-122.787249,"http://maps.google.com/maps?cbll=45.505646,-122.787249&layer=c",56.54790363
752055174,yes,yes,45.481511,-122.57345,"http://maps.google.com/maps?cbll=45.481511,-122.57345&layer=c",83.57135396
752055175,not_avail,,45.5209468,-122.498258,"http://maps.google.com/maps?cbll=45.5209468,-122.498258&layer=c",104.7717761
752055176,yes,yes,45.481929,-122.42604,"http://maps.google.com/maps?cbll=45.481929,-122.42604&layer=c",2.100819555
752055177,yes,yes,45.538206,-122.620627,"http://maps.google.com/maps?cbll=45.538206,-122.620627&layer=c",366.2105839
752055178,yes,yes,45.496197,-122.612921,"http://maps.google.com/maps?cbll=45.496197,-122.612921&layer=c",256.6613032
752055179,yes,no,45.5266779,-122.474598,"http://maps.google.com/maps?cbll=45.5266779,-122.474598&layer=c",77.60206792
752055180,no,,45.426044,-122.6587,"http://maps.google.com/maps?cbll=45.426044,-122.6587&layer=c",88.6046855
752055181,not_avail,,45.436621,-122.632293,"http://maps.google.com/maps?cbll=45.436621,-122.632293&layer=c",58.755567
752055182,yes,yes,45.469337,-122.623651,"http://maps.google.com/maps?cbll=45.469337,-122.623651&layer=c",61.16933049
752055183,not_avail,,45.367782,-122.736988,"http://maps.google.com/maps?cbll=45.367782,-122.736988&layer=c",135.6657121
752055184,not_avail,,27.980981,-82.236686,"http://maps.google.com/maps?cbll=27.980981,-82.236686&layer=c",56.78621615
752055185,not_avail,,27.238715,-80.280412,"http://maps.google.com/maps?cbll=27.238715,-80.280412&layer=c",5.701781504
752055186,yes,no,28.006868,-82.486988,"http://maps.google.com/maps?cbll=28.006868,-82.486988&layer=c",30.97378896
752055187,yes,no,27.725744,-82.65692,"http://maps.google.com/maps?cbll=27.725744,-82.656920&layer=c",83.48287246
752055188,yes,yes,25.992766,-80.322621,"http://maps.google.com/maps?cbll=25.992766,-80.322621&layer=c",29.93125983
752055189,not_avail,,27.972931,-80.546048,"http://maps.google.com/maps?cbll=27.972931,-80.546048&layer=c",145.9446456
752055190,not_avail,,27.9936,-82.255553,"http://maps.google.com/maps?cbll=27.993600,-82.255553&layer=c",164.1866636
752055191,not_avail,,45.47175,-122.471895,"http://maps.google.com/maps?cbll=45.471750,-122.471895&layer=c",127.4488067
752055192,not_avail,,45.515796,-122.934329,"http://maps.google.com/maps?cbll=45.515796,-122.934329&layer=c",266.340538
752055193,not_avail,,44.0685566,-123.1069425,"http://maps.google.com/maps?cbll=44.068557,-123.106943&layer=c",109.6406845
752055194,no,,45.4972766,-122.5671725,"http://maps.google.com/maps?cbll=45.497277,-122.567172&layer=c",3.336703896
752055195,not_avail,,27.948372,-82.2398599,"http://maps.google.com/maps?cbll=27.948372,-82.239860&layer=c",8.430749655
752055196,yes,yes,45.411288,-122.76592,"http://maps.google.com/maps?cbll=45.411288,-122.765920&layer=c",13.2077328
752055197,yes,yes,27.95012,-82.226149,"http://maps.google.com/maps?cbll=27.950120,-82.226149&layer=c",26.39314551
752055198,yes,no,36.0950879,-80.325255,"http://maps.google.com/maps?cbll=36.095088,-80.325255&layer=c",22.10906985
752055199,no,,44.9479713,-93.2366186,"http://maps.google.com/maps?cbll=44.947971,-93.236619&layer=c",17.21668574
752055200,yes,no,42.982936,-78.68519,"http://maps.google.com/maps?cbll=42.982936,-78.685190&layer=c",56.72883629
752055201,yes,yes,33.387686,-111.750658,"http://maps.google.com/maps?cbll=33.387686,-111.750658&layer=c",36.99331046
752055202,no,,40.685811,-111.902022,"http://maps.google.com/maps?cbll=40.685811,-111.902022&layer=c",114.2948644
752055203,yes,yes,33.9220023,-118.4215179,"http://maps.google.com/maps?cbll=33.922002,-118.421518&layer=c",6.282972915
752055204,yes,yes,35.186273,-89.840476,"http://maps.google.com/maps?cbll=35.186273,-89.840476&layer=c",50.50270893
752055205,not_avail,,31.933075,-106.394447,"http://maps.google.com/maps?cbll=31.933075,-106.394447&layer=c",85.42689382
752055206,not_avail,,41.3870967,-81.7334024,"http://maps.google.com/maps?cbll=41.387097,-81.733402&layer=c",238.9759581
752055207,not_avail,,40.73292,-73.586285,"http://maps.google.com/maps?cbll=40.732920,-73.586285&layer=c",4.939017331
752055208,yes,yes,42.9684529,-78.7535259,"http://maps.google.com/maps?cbll=42.968453,-78.753526&layer=c",118.0193407
752055209,not_avail,,41.6613707,-87.7224827,"http://maps.google.com/maps?cbll=41.661371,-87.722483&layer=c",69.88327061
752055210,yes,yes,28.093298,-82.358771,"http://maps.google.com/maps?cbll=28.093298,-82.358771&layer=c",115.9149769
752055211,yes,yes,39.666901,-104.7719154,"http://maps.google.com/maps?cbll=39.666901,-104.771915&layer=c",96.98044586
752055212,yes,yes,33.396257,-111.714939,"http://maps.google.com/maps?cbll=33.396257,-111.714939&layer=c",73.59521143
752055213,yes,yes,40.815449,-74.198831,"http://maps.google.com/maps?cbll=40.815449,-74.198831&layer=c",133.9513812
752055214,not_avail,,32.053812,-111.234127,"http://maps.google.com/maps?cbll=32.053812,-111.234127&layer=c",57.29581049
752055215,yes,yes,29.583418,-95.609426,"http://maps.google.com/maps?cbll=29.583418,-95.609426&layer=c",116.9060365
752055216,yes,yes,41.31122,-95.964165,"http://maps.google.com/maps?cbll=41.311220,-95.964165&layer=c",20.4026004
752055217,no,,34.0054697,-118.1315784,"http://maps.google.com/maps?cbll=34.005470,-118.131578&layer=c",83.68103999
752055218,not_avail,,32.695672,-117.061361,"http://maps.google.com/maps?cbll=32.695672,-117.061361&layer=c",212.1631926
752055219,not_avail,,32.1613169,-110.962619,"http://maps.google.com/maps?cbll=32.161317,-110.962619&layer=c",107.8155577
752055220,yes,yes,40.721911,-111.867849,"http://maps.google.com/maps?cbll=40.721911,-111.867849&layer=c",131.9455295
752055221,not_avail,,41.655897,-83.720556,"http://maps.google.com/maps?cbll=41.655897,-83.720556&layer=c",78.44255926
752055222,not_avail,,33.707547,-112.307583,"http://maps.google.com/maps?cbll=33.707547,-112.307583&layer=c",128.2184947
752055223,yes,no,42.97729,-78.687826,"http://maps.google.com/maps?cbll=42.977290,-78.687826&layer=c",63.67686663
752055224,yes,yes,42.939404,-78.890213,"http://maps.google.com/maps?cbll=42.939404,-78.890213&layer=c",136.6016268
752055225,not_avail,,39.80913785,-104.8424165,"http://maps.google.com/maps?cbll=39.809138,-104.842417&layer=c",39.42444459
752055226,yes,no,44.07383146,-122.9791423,"http://maps.google.com/maps?cbll=44.073831,-122.979142&layer=c",40.14020887
752055227,no,,40.66181246,-111.8967864,"http://maps.google.com/maps?cbll=40.661812,-111.896786&layer=c",2.315721866
752055228,not_avail,,38.53314748,-121.4796215,"http://maps.google.com/maps?cbll=38.533147,-121.479621&layer=c",83.65420474
752055229,not_avail,,38.51409865,-121.4714076,"http://maps.google.com/maps?cbll=38.514099,-121.471408&layer=c",105.1851712
752055230,yes,yes,42.51326432,-82.99589473,"http://maps.google.com/maps?cbll=42.513264,-82.995895&layer=c",699.9670925
752055231,not_avail,,33.79880832,-118.0022953,"http://maps.google.com/maps?cbll=33.798808,-118.002295&layer=c",87.03896915
752055232,yes,yes,41.62641372,-81.47927175,"http://maps.google.com/maps?cbll=41.626414,-81.479272&layer=c",47.6846708
752055233,yes,yes,42.64164199,-82.98952362,"http://maps.google.com/maps?cbll=42.641642,-82.989524&layer=c",68.20174108
752055234,yes,no,42.63105711,-83.02227843,"http://maps.google.com/maps?cbll=42.631057,-83.022278&layer=c",209.767956
752055235,not_avail,,42.64061632,-82.99851595,"http://maps.google.com/maps?cbll=42.640616,-82.998516&layer=c",219.80951
752055236,yes,yes,42.63999429,-82.98496152,"http://maps.google.com/maps?cbll=42.639994,-82.984962&layer=c",10.8785186
752055237,yes,yes,42.64858333,-82.96545337,"http://maps.google.com/maps?cbll=42.648583,-82.965453&layer=c",149.7956517
752055238,yes,yes,42.65434112,-82.9490856,"http://maps.google.com/maps?cbll=42.654341,-82.949086&layer=c",189.7732141
752055239,yes,yes,42.64992757,-82.93071924,"http://maps.google.com/maps?cbll=42.649928,-82.930719&layer=c",157.9527953
752055240,yes,yes,33.57920947,-112.162725,"http://maps.google.com/maps?cbll=33.579209,-112.162725&layer=c",66.99046506
752055241,yes,yes,33.57566712,-112.1542944,"http://maps.google.com/maps?cbll=33.575667,-112.154294&layer=c",72.37661175
752055242,yes,yes,43.11204836,-88.01494937,"http://maps.google.com/maps?cbll=43.112048,-88.014949&layer=c",94.44178082
752055243,yes,yes,43.11040927,-88.01442332,"http://maps.google.com/maps?cbll=43.110409,-88.014423&layer=c",23.21112751
752055244,no,,33.59123543,-112.1254042,"http://maps.google.com/maps?cbll=33.591235,-112.125404&layer=c",139.7675008
752055245,not_avail,,33.59060361,-112.1279664,"http://maps.google.com/maps?cbll=33.590604,-112.127966&layer=c",22.55045276
752055246,yes,yes,41.51159289,-81.53651099,"http://maps.google.com/maps?cbll=41.511593,-81.536511&layer=c",15.03470744
752055247,yes,yes,41.50865792,-81.53456329,"http://maps.google.com/maps?cbll=41.508658,-81.534563&layer=c",232.0029137
752055248,yes,yes,37.98738196,-121.8211411,"http://maps.google.com/maps?cbll=37.987382,-121.821141&layer=c",460.73568
752055249,yes,yes,37.98854592,-121.8172157,"http://maps.google.com/maps?cbll=37.988546,-121.817216&layer=c",112.6996005
752055250,yes,yes,33.98372729,-118.3544232,"http://maps.google.com/maps?cbll=33.983727,-118.354423&layer=c",27.69656331
752055251,yes,yes,33.97989595,-118.3453849,"http://maps.google.com/maps?cbll=33.979896,-118.345385&layer=c",234.2300826
752055252,yes,yes,33.83996592,-118.103133,"http://maps.google.com/maps?cbll=33.839966,-118.103133&layer=c",122.464689
752055253,yes,yes,33.84024667,-118.1044946,"http://maps.google.com/maps?cbll=33.840247,-118.104495&layer=c",30.77085567
752055254,yes,yes,33.51417678,-101.9389955,"http://maps.google.com/maps?cbll=33.514177,-101.938996&layer=c",40.384415
752055255,yes,yes,33.51345821,-101.9453842,"http://maps.google.com/maps?cbll=33.513458,-101.945384&layer=c",8.847977276
752055256,yes,yes,42.2402245,-83.21466597,"http://maps.google.com/maps?cbll=42.240225,-83.214666&layer=c",8.927929423
752055257,yes,yes,42.23226655,-83.22024518,"http://maps.google.com/maps?cbll=42.232267,-83.220245&layer=c",5.169842517
752055258,yes,yes,40.73010542,-73.49668564,"http://maps.google.com/maps?cbll=40.730105,-73.496686&layer=c",15.58204915
752055259,yes,yes,40.73759458,-73.50067681,"http://maps.google.com/maps?cbll=40.737595,-73.500677&layer=c",59.38514096
752055260,yes,yes,42.49496866,-82.89335898,"http://maps.google.com/maps?cbll=42.494969,-82.893359&layer=c",363.6946337
752055261,yes,yes,42.49234793,-82.93694691,"http://maps.google.com/maps?cbll=42.492348,-82.936947&layer=c",135.9293675
752055262,no,,42.48815321,-82.92527963,"http://maps.google.com/maps?cbll=42.488153,-82.925280&layer=c",169.5219494
752055263,yes,yes,33.08985517,-96.86951263,"http://maps.google.com/maps?cbll=33.089855,-96.869513&layer=c",25.69581493
752055264,yes,yes,33.09088557,-96.86368698,"http://maps.google.com/maps?cbll=33.090886,-96.863687&layer=c",65.73685767
752055265,yes,yes,44.93797693,-93.23373594,"http://maps.google.com/maps?cbll=44.937977,-93.233736&layer=c",150.5979611
752055266,yes,yes,44.93135313,-93.24133991,"http://maps.google.com/maps?cbll=44.931353,-93.241340&layer=c",153.6118855
752055267,no,,33.84667835,-118.1062368,"http://maps.google.com/maps?cbll=33.846678,-118.106237&layer=c",21.50099527
752055268,yes,yes,33.84405636,-118.1085523,"http://maps.google.com/maps?cbll=33.844056,-118.108552&layer=c",13.65743216
752055269,yes,yes,33.48240516,-112.2470733,"http://maps.google.com/maps?cbll=33.482405,-112.247073&layer=c",124.0651231
752055270,yes,yes,33.4843586,-112.2425242,"http://maps.google.com/maps?cbll=33.484359,-112.242524&layer=c",94.17574906
752055271,yes,yes,41.71164523,-87.68836476,"http://maps.google.com/maps?cbll=41.711645,-87.688365&layer=c",262.1478517
752055272,yes,yes,41.71055952,-87.69338282,"http://maps.google.com/maps?cbll=41.710560,-87.693383&layer=c",87.22588201
752055273,yes,yes,33.57579152,-112.1755099,"http://maps.google.com/maps?cbll=33.575792,-112.175510&layer=c",53.53075563
752055274,yes,yes,33.57777946,-112.16669,"http://maps.google.com/maps?cbll=33.577779,-112.166690&layer=c",314.7056642
752055275,yes,yes,42.53294296,-82.97278297,"http://maps.google.com/maps?cbll=42.532943,-82.972783&layer=c",17.87647963
752055276,yes,yes,42.53433199,-82.97909762,"http://maps.google.com/maps?cbll=42.534332,-82.979098&layer=c",2.364459904
752055277,yes,yes,41.80553883,-87.88103436,"http://maps.google.com/maps?cbll=41.805539,-87.881034&layer=c",29.76473333
752055278,yes,yes,41.80795579,-87.88022813,"http://maps.google.com/maps?cbll=41.807956,-87.880228&layer=c",79.96826798
752055279,yes,yes,42.50045697,-83.21410316,"http://maps.google.com/maps?cbll=42.500457,-83.214103&layer=c",51.34554072
752055280,yes,yes,42.49866152,-83.21202626,"http://maps.google.com/maps?cbll=42.498662,-83.212026&layer=c",42.24083512
752055281,not_avail,,34.04653515,-118.3974517,"http://maps.google.com/maps?cbll=34.046535,-118.397452&layer=c",123.4960816
752055282,yes,yes,34.04418139,-118.3988872,"http://maps.google.com/maps?cbll=34.044181,-118.398887&layer=c",237.3249586
752055283,yes,yes,33.3619836,-111.900322,"http://maps.google.com/maps?cbll=33.361984,-111.900322&layer=c",46.17004592
752055284,yes,yes,33.35951353,-111.9056334,"http://maps.google.com/maps?cbll=33.359514,-111.905633&layer=c",12.03985877
752055285,yes,yes,32.87109248,-97.34601117,"http://maps.google.com/maps?cbll=32.871092,-97.346011&layer=c",206.9157712
752055286,yes,yes,32.87436563,-97.34371293,"http://maps.google.com/maps?cbll=32.874366,-97.343713&layer=c",31.76319753
752055287,no,,37.26049686,-121.8650465,"http://maps.google.com/maps?cbll=37.260497,-121.865047&layer=c",32.2386371
752055288,yes,yes,37.25653463,-121.9061228,"http://maps.google.com/maps?cbll=37.256535,-121.906123&layer=c",80.72906684
752055289,yes,yes,37.25857823,-121.8838775,"http://maps.google.com/maps?cbll=37.258578,-121.883877&layer=c",47.88323166
752055290,yes,yes,37.26768486,-121.8690354,"http://maps.google.com/maps?cbll=37.267685,-121.869035&layer=c",77.02112569
752055291,yes,no,37.25973255,-121.8629332,"http://maps.google.com/maps?cbll=37.259733,-121.862933&layer=c",7.233373653
752055292,no,,37.27495391,-121.8524822,"http://maps.google.com/maps?cbll=37.274954,-121.852482&layer=c",29.26460749
752055293,yes,yes,37.27319947,-121.8368984,"http://maps.google.com/maps?cbll=37.273199,-121.836898&layer=c",17.64730634
752055294,not_avail,,37.27585543,-121.8310219,"http://maps.google.com/maps?cbll=37.275855,-121.831022&layer=c",177.8249586
752055295,yes,yes,29.54691699,-95.68615348,"http://maps.google.com/maps?cbll=29.546917,-95.686153&layer=c",24.90347674
752055296,yes,yes,29.54406377,-95.66742229,"http://maps.google.com/maps?cbll=29.544064,-95.667422&layer=c",74.71275538
752055297,yes,yes,29.55955497,-95.66077797,"http://maps.google.com/maps?cbll=29.559555,-95.660778&layer=c",68.60219203
752055298,yes,yes,29.56048811,-95.63404193,"http://maps.google.com/maps?cbll=29.560488,-95.634042&layer=c",16.69162822
752055299,yes,yes,29.56111177,-95.63316169,"http://maps.google.com/maps?cbll=29.561112,-95.633162&layer=c",92.82332789
752055300,yes,yes,31.87363632,-106.5708648,"http://maps.google.com/maps?cbll=31.873636,-106.570865&layer=c",64.64115369
752055301,yes,yes,31.87408886,-106.5666838,"http://maps.google.com/maps?cbll=31.874089,-106.566684&layer=c",38.31763592
752055302,yes,yes,40.72126626,-73.65672027,"http://maps.google.com/maps?cbll=40.721266,-73.656720&layer=c",337.0548296
752055303,yes,yes,40.72024256,-73.66394165,"http://maps.google.com/maps?cbll=40.720243,-73.663942&layer=c",22.9376513
752055304,yes,yes,25.7251367,-80.36462556,"http://maps.google.com/maps?cbll=25.725137,-80.364626&layer=c",6.024135698
752055305,yes,yes,25.72730827,-80.36669022,"http://maps.google.com/maps?cbll=25.727308,-80.366690&layer=c",35.0306316
752055306,yes,yes,41.58272191,-93.75743325,"http://maps.google.com/maps?cbll=41.582722,-93.757433&layer=c",311.033693
752055307,yes,yes,41.58125255,-93.75743646,"http://maps.google.com/maps?cbll=41.581253,-93.757436&layer=c",326.6816077
752055308,no,,33.88003885,-118.3664398,"http://maps.google.com/maps?cbll=33.880039,-118.366440&layer=c",156.0499264
752055309,yes,yes,33.87835332,-118.3742739,"http://maps.google.com/maps?cbll=33.878353,-118.374274&layer=c",56.35202857
752055310,yes,no,29.98486546,-90.1693276,"http://maps.google.com/maps?cbll=29.984865,-90.169328&layer=c",168.8123558
752055311,yes,yes,29.98746555,-90.164639,"http://maps.google.com/maps?cbll=29.987466,-90.164639&layer=c",109.9836223
752055312,yes,yes,32.02222576,-102.1314446,"http://maps.google.com/maps?cbll=32.022226,-102.131445&layer=c",27.61045464
752055313,yes,yes,32.01749492,-102.1249239,"http://maps.google.com/maps?cbll=32.017495,-102.124924&layer=c",1.544872485
752055314,yes,yes,35.09287474,-106.5386758,"http://maps.google.com/maps?cbll=35.092875,-106.538676&layer=c",70.46317008
752055315,yes,yes,35.09711627,-106.5362565,"http://maps.google.com/maps?cbll=35.097116,-106.536257&layer=c",154.5266117
752055316,no,,42.97905169,-87.89479316,"http://maps.google.com/maps?cbll=42.979052,-87.894793&layer=c",53.75211883
752055317,yes,yes,33.95531292,-118.4248859,"http://maps.google.com/maps?cbll=33.955313,-118.424886&layer=c",109.9794608
752055318,yes,yes,33.96351542,-118.4293991,"http://maps.google.com/maps?cbll=33.963515,-118.429399&layer=c",303.7624199
752055319,yes,yes,33.95849585,-118.4003062,"http://maps.google.com/maps?cbll=33.958496,-118.400306&layer=c",9.849194611
752055320,yes,yes,37.3093486,-122.0224012,"http://maps.google.com/maps?cbll=37.309349,-122.022401&layer=c",124.1690441
752055321,yes,yes,37.30714776,-122.0237145,"http://maps.google.com/maps?cbll=37.307148,-122.023715&layer=c",161.2274658
752055322,yes,yes,42.49592179,-83.135061,"http://maps.google.com/maps?cbll=42.495922,-83.135061&layer=c",57.79090121
752055323,yes,yes,42.49357898,-83.13616239,"http://maps.google.com/maps?cbll=42.493579,-83.136162&layer=c",55.13207961
752055324,yes,yes,39.91332015,-104.9333208,"http://maps.google.com/maps?cbll=39.913320,-104.933321&layer=c",95.10104117
752055325,yes,yes,39.92005619,-104.9357487,"http://maps.google.com/maps?cbll=39.920056,-104.935749&layer=c",301.1402741
752055326,yes,yes,34.11225716,-117.7270614,"http://maps.google.com/maps?cbll=34.112257,-117.727061&layer=c",25.24564038
752055327,yes,yes,34.11632561,-117.7268929,"http://maps.google.com/maps?cbll=34.116326,-117.726893&layer=c",11.09720295
752055328,yes,yes,35.09006377,-106.603918,"http://maps.google.com/maps?cbll=35.090064,-106.603918&layer=c",92.25576803
752055329,yes,yes,35.09134175,-106.598082,"http://maps.google.com/maps?cbll=35.091342,-106.598082&layer=c",0.988408903
752055330,yes,yes,40.64559846,-73.53043298,"http://maps.google.com/maps?cbll=40.645598,-73.530433&layer=c",53.94574929
752055331,yes,yes,40.6471739,-73.52943432,"http://maps.google.com/maps?cbll=40.647174,-73.529434&layer=c",222.4392713
752055332,yes,yes,42.52216099,-82.93552244,"http://maps.google.com/maps?cbll=42.522161,-82.935522&layer=c",118.4658434
752055333,yes,yes,42.52379977,-82.93312723,"http://maps.google.com/maps?cbll=42.523800,-82.933127&layer=c",58.02075046
752055334,yes,yes,40.71925497,-73.47368673,"http://maps.google.com/maps?cbll=40.719255,-73.473687&layer=c",90.16721941
752055335,yes,"Not sure, mixed",40.71614279,-73.46616466,"http://maps.google.com/maps?cbll=40.716143,-73.466165&layer=c",12.97892706
752055336,yes,yes,33.47509445,-112.3050688,"http://maps.google.com/maps?cbll=33.475094,-112.305069&layer=c",314.0408608
752055337,no,,33.47854694,-112.3062471,"http://maps.google.com/maps?cbll=33.478547,-112.306247&layer=c",193.1661913
752055338,yes,yes,30.44525977,-91.04492744,"http://maps.google.com/maps?cbll=30.445260,-91.044927&layer=c",96.54450264
752055339,yes,yes,30.4507659,-91.04832793,"http://maps.google.com/maps?cbll=30.450766,-91.048328&layer=c",8.857772242
752055340,yes,yes,30.00728859,-90.1366744,"http://maps.google.com/maps?cbll=30.007289,-90.136674&layer=c",2.07409483
752055341,yes,yes,30.00439229,-90.14096958,"http://maps.google.com/maps?cbll=30.004392,-90.140970&layer=c",62.81523408
752055342,yes,yes,35.12610317,-106.5315579,"http://maps.google.com/maps?cbll=35.126103,-106.531558&layer=c",11.65395251
752055343,yes,yes,35.12440445,-106.530825,"http://maps.google.com/maps?cbll=35.124404,-106.530825&layer=c",550.9250203
752055344,yes,yes,40.76064294,-73.47052564,"http://maps.google.com/maps?cbll=40.760643,-73.470526&layer=c",24.78662727
752055345,yes,yes,40.76396779,-73.46987466,"http://maps.google.com/maps?cbll=40.763968,-73.469875&layer=c",174.5028862
752055346,yes,yes,42.01194222,-88.13348499,"http://maps.google.com/maps?cbll=42.011942,-88.133485&layer=c",26.07662163
752055347,yes,yes,42.01605457,-88.13322056,"http://maps.google.com/maps?cbll=42.016055,-88.133221&layer=c",90.40501039
752055348,yes,yes,35.16592522,-101.9163775,"http://maps.google.com/maps?cbll=35.165925,-101.916378&layer=c",42.36577096
752055349,yes,yes,35.16631626,-101.9158099,"http://maps.google.com/maps?cbll=35.166316,-101.915810&layer=c",22.51057303
752055350,yes,yes,42.4719444,-83.10285639,"http://maps.google.com/maps?cbll=42.471944,-83.102856&layer=c",47.68861369
752055351,yes,yes,42.47372888,-83.09952197,"http://maps.google.com/maps?cbll=42.473729,-83.099522&layer=c",146.3708267
752055352,yes,yes,33.87987975,-118.3761544,"http://maps.google.com/maps?cbll=33.879880,-118.376154&layer=c",54.98830347
752055353,yes,yes,33.87772277,-118.3794812,"http://maps.google.com/maps?cbll=33.877723,-118.379481&layer=c",19.19824886
